"MATR_ALUNO";"COD_CURSO";"ANO";"PERIODO";"COD_ATIV_CURRIC";"NOME_ATIV_CURRIC";"CREDITOS";"MEDIA_FINAL";"DESCR_SITUACAO";"CARGA_HORARIA";"FORMA_INGRESSO";"ANO_INGRESSO";"FORMA_EVASAO";"ANO_EVASAO";"SEXO"
"d1ec020c7217944818b224d12a97832b2ae71a29f8e38be69532f878caa8fcca99c05960a7f960c3c1ce1bca7c32e7129dee95559e1998f61d7b7648753ab49e1a19555601e59807e1622716a1762ccd337f742cb3ec51dd95a5eb516d09acff30e3edbfae453af485569416dae400cba0638b3745b095ace86d7e7e2b09d319a691695a0815785a5a9c5fe9d79b6f119226517fddd48d7934b6c80837b1ef87fb7e565e478fe7ba1dee076c99c855f5b1ad42e5d05f5cf9663c4d0804522d9c529809da6f30c93c28aa48544c12b80718cc3b9c428ffdee003ca5c6169bd0c93a55087a9f63b95d912219126dfa2529c07e14aac4b3bc2798ef2ba2475fbc97";"BAEC";2014;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Transferência Interna";2010;"Abandono";2015;"M"
"6cc7043a7c00e91034ff3891652fc614bbafe8be07c39af96b9b120eaff8bfdb921e02f797f541ffc77129f8ce8d7487dcbcc8995110544a29eb1c08c5087bf0562eb3a6f0b120862924ec8ee98bc40f3bb0405be51f6b57ed6b15d80e78c5917a9e0e3543f54b5e25e8a96ffe346adb5ae711b87ad52ef243c61d50292e22d35fdf7a37601a68d85bfac0ed2d4c85280f7a0a76f31e147f944d0ad08d74c53b0c6d8aef587124cf83d0a726413a065f12b1dadb6382e6d0ca21ccb66a83ac92a070e18088e734834ff280868dbb946348f82a5cddabc22f45fb72ac0ddc6466fa4de9497873d5590b2eac1d06ace7451aea1e62e64155aa46f8bb47e22b451b";"BAEC";2012;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Transferência";2009;"Transferência";2013;"M"
"140f4058119bd3c627710f47b8971ea5a1d162424f89a193e9fce43a3e321f5c4b956f2dedb63c575c2b188743937693aed7e1549f9db84cc4fa5748766573f2e9f12a68ce2864288e0075ec2459e00da026218f6eebaadf4a538390322ad62581a52453642b8a8b8529f22ae0adea856a1358ce208fff46a05c3e21b713fa8f87bb669655b650c342d98cae67895e3e46776d76c3baa5e6c11a0268f50b8322c4e6bfe6c8e5b9c65008b465c18f857b7d737f47f31d1803933235766fa61165fac4d1817b3cd27c96134b609cb6e085648b220f35d402f2bc47c2ac66e30f0fa1dc538dd8ae8ab1babc7a1881067a9d5842763f0ce1197533ab64d72ddaee38";"BAEC";2013;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;2.8;"Reprovado com nota";60;"Transferência";2009;"Transferência";2013;"M"
"a40a9b2832b455f4c86adb2c901fa569cc890388c4bed2823e3fe9509b1c9b05bd45f59c245b4b4575e658db51956f5946be96e8d1515bf7f0f971b652563e703e2af7f6406d2bb19851f2b4afc213c45381729c6ba18ab7db91fc1ebee40c8b539b5707de7d90543537f6ae543cf4a5312a42b09e0904c23f35a634975fed90cd891aaf3c0d606b9a4dbf8b6dcb6ad58e16a2fa65c0c84cab51ab415ab281ee591bd0a91fe1f77560231f8a747899557ef21d10453aa88d39894c677cf6109bf867617b7dea8827b133581d2d53c7052ce4bd5d265fb8435c829482c7bbbdd19fa4f5d0f76ad2abb426e1d0f39121aa3e1c157d3fa9c5e038edcc9516f3a74c";"BAEC";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Portador de Diploma";2009;"Abandono";2012;"M"
"ca66f2b1d4dc5274abfce5c6c59c0a666466ecfcbaa6bb580b3418a701396380816c69ce9c5d8133bfbdeca9762d214c5ffee455075b564c90fbb2752f0b696e0013ad0646f0c86122d30a9971da5d921d1867a135e21a909e38bfbc9c5993c196d5f6425c7619b1b91b8c1395bf86f5e0ef26b1de0afe22e3e26c06ba40fd321452da12a1514964ff40cb5ae88b80ed4564acd7696cda4c762b2d905824d88e75ba63aedb0ab7ebb2226630edba39266b8df23513a567424277e7687aa34b00484250a2cc2b12e76f7f52f0c397c446a550fd14dc6ee897909489d3453a4ae92f7487cd058fe41523009c58673862b631cd5625aae8be13bfef9c6ab587bbb6";"BAEC";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Transferência";2009;"Cancelamento";2013;"M"
"eb9107ad123fa83ab4acfae23a4b521aad22e5ced4a5e5d1eb73fb9d961ba3d9114e80634b2a1e14b5607c43553d6b259c989f75d1fe1420086883ef98658a268fc282b601279be6da74205dbc54eed106541a3afa4633290c33cf3e12453be863efbac9cb0a793b860b4e0569f7e87cd91874653a7fcb59d4a76c966513655c57a958af13e08b2f2eddfc018b559b333f4ace65ddd7a4825f7b776fe542552042be493862dc913fe004f1e3c44afd3e19911d71183621242311029fe1914b4a813d31c99674231f21faf4e7e15ce6037ac884c46820ec7d2d2afe247833e445830c83cacba0db91e0f19315c7fefbb500dca88c90f55b1e7e02168fcaed74b2";"BAEC";2012;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;7.8;"Aprovado com nota";60;"Transferência";2009;"Cancelamento";2013;"M"
"3bc0919821a1cca68dcc40d6d217e42d9c6a23b44bd4fe6d06e53f3c16e6094e29215baa1cd202d50641bc67376799169221a9b1c1d2503d6135967dd7b4cac585fbef70551d2eb85d9c42c097e291f5b86dbe3addc7ed6200efd356bb048bb3d2defe992af8ff7334d090cc0e6b990feeb481cd745e035adb1b04e3becfa152afc0e496aaaa22387557372f3ce1944ecbe66cdcc257e6129c82e13d1756062a4ea053f6f7c1073d0782c056bbd52d3f28de4240d43edcb50b5d329670bf63dc0db98cc33acdff8adc2e2255f40c743b06e6bbdb80914d0bb3ef798402ad8b4438b3561dcc7bb90a4522d3e24b6a621395098bc129243b7702d03fc1b62b6f9b";"BAEC";2017;"2. Semestre";"BA017528";"DESENHO TECNICO I";4;8;"Dispensado com nota";NA;"Transferência";2010;"Aluno Regular";NA;"M"
"61017d9b7b0ad9e79b49afc9c569dc1a5816286fa9b31159dfd0f83da9304fa2c0657a41f217864e01b6e6661b3138a3286467c52a7324889f87f827461ecf21d74b939b7d3bc47690af819ce6e5df2c2f63ac443f53aa133f4f78466967ab17cf01e6c43c50e6de1249f999552ada50cb6baf22eabd160392ba631afb5f1a8d0ee8f184e2f3f39ad476333191a1a79f9aae823830ad588aaf147a6929c6b52a43ae6809eea143f630f5a05d1ebfdb468f431469e6802bcd58a0026c3a36f30757418f6bd4bf450cf3223424ab70add41ae9eea78db4220634bdcbfeca356868e9469a08b7b64928b6d594c80b235d1ee45825edd505a4c10fc3be2b4d392728";"BAEC";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";60;"Transferência";2010;"Formado";2015;"F"
"3388f3775da8f572a5a023545f39ae97562d47ce500f93172f9a7d20bbe41665def40dcbc0155d9c11d7d34f141cc94640755ece01698270103e734a619c1ab0a30a0cd7dedb09d62ee7a49c0e626d2156c88401e70e83a598c634d283c78bef60c9de26026957624526948bfb72fb18913860b6845c1a5ec0dd5730d9ed9d81da9e009f5e5cce8b2a4b0f4b31b68dac0ad1ec07eec9c3620e1fe347a2c5e84cf51ea79b80aefa6fadec5ffffacc7d28393cd5a67b6d2b51599594f69a597ac53dd23dbedde25a24d14c1eae75de05cf747cab16f6d293b77be45657fbcbbf4b30441d0a60baa676f6b81b96865c03e020fee5f95e8af34eb16da5124caa0f27";"BAEC";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;7;"Aprovado com nota";60;"Transferência";2010;"Formado";2014;"F"
"ac5d0cee167e8cee81c08eb05d025834b0288d52699128ec6d9bc5068d530a626699d467bd638811b69573e5b963991080761357b637ec0af91d78ccc6ac6adeb38c68ea9bd2cd7fdd26754aa02bfe6597bbf22bef44043b14c8f4dcc05a126c23ee57fc7e5810461e6ba5c5bef463e56f62e02fbe7a844acbae4e111e776f2010ca1c60bdbbe3b02cf4ca3683527413b784109a56cb6981cc905bd134e230e339838856623a2e2aed626d31642bdb25b82de3a2c14c9f3f665c8ac2dd01eedf44e8300fb82d5662de4ca32278293a1c161d5500fe2ebe6d129f4735b806347952745e4114edd6a833431bace7d1609cb10244d0a865feba10fab9650b3b7d1d";"BAEC";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6.1;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Abandono";2016;"M"
"4c76af56dcf5977525dbdc1ad0b67c9af18a9459c506b7a4516f20d4d38587470f721545f82495c6c259c6bd7e5b0de7f1292b1b7e455f3c7137548e097b6c80164cf8171b2e35aa506f543ee15d0f6da4ca40437877c8908c4db473cc19ea233ce5c7ee65d6ca86b681c4d7084c39582042420685391822865560f05e6986e9156feea0c684b9ad4f05231c58dba6ea1ee098dc08b79d3e5658dac473df83f6fef093e15902f534eb6e4dfa0c490b201280e280ae579cb9d5f7c248e6366b8b7cfb8c4b7ec9a3a0e877c61cb7bceb41043364f87efbaec80e437a8ff60d8695e53aea63df4f599abb9bdadbf5a688e730958527695e373121b96141ef5000f2";"BAEC";2012;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;8.2;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Transferência";2015;"F"
"6ab92af890c153913c81acc5509c8d791eec528abd642eefec12e1105252c342e9323558c9c272348c78b20118f398f718cc682dc575a9f59e48516e9b6e6bd4a185fde1c8371ec35a3cd5f23b65aab232f74a3c87a2997acd020ef69fdeb5a12071d4a4d3e2d3e661969955d2bf0d162c26efd425f92d245acab45b7f6cc2a4c267b4409de2a0e0895f204c11d46ce4c772c8208bc2daaef6275f0c69031e36ffb76c688c5f33c12c9cb858e48f018e41225a0b460634bc543199558d6f868f54799ea80e5ec12f523121a15781c0f967e97e48fe703c45af1be511e91c01e01de1635753c947bb11bb93651edce736348ff9cd413b256d06add7a45b959ca3";"BAEC";2013;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2015;"M"
"9438abb88e781dc63d9ff911c80efb4c035c6ab33d2868ec5702a79506f5c8804dab225aab9f27ac52cdf1345116410b810f4f5b085e97661864691bb937e159dedcc1473dcea63775a7c1657b8fc9e69ebaf6ccf557596fc174f6a167099ebb2c30d9efd7cc1071322621ba58cd64bbedf5b7dda13a7c72d39b783063993c0611c059008a2d2ad632861a5402ee5b9e819ed0fd94edef88d2107fc450293af0f4c3f2ec3ed449dd2e490d26b3cc4d409e94820d3705e24a471b4fdd11658c0a264f31b08db447801b13e335c85539f48573249fef48d65f03b39e4d287c7b92d23106d5483e9ab4e92ce09667cc4390491fed894f4408ce6bf5650bde011eb9";"BAEC";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Abandono";2012;"M"
"c6b70de33d1bb6a60c51007e3a47a0b6958c6ee3eb55621e221a01a30ac483ad3c6dfd7a2f5992cd6f1f402801fbd7f0308dff02588418bee9721fb97117316120e87ffc3efb316871026c81d0cab79a3079441522b48b4bb3552446386c7a0b0fad2bcf8367e69d1ae1058a5e70391492340bbd49b614574a26adaa6f07748acb7aec5afb33ad72f6988d0b2090ae514c7b9eecf77da964d20209449d4db4f7e221a0da889f23f5c32a83ea73f233500ed91ec01e8c09edf1195dd8510c082ba9caced700a0ae4d0c1bf72df3f4685099c70f85eb23a35555301bbde271cc36a526ab903d0f98bdaf077c8f728d4e265d0beeffd95dfe4ede966c737ac8cb45";"BAEC";2013;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;8.6;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2015;"M"
