"MATR_ALUNO";"COD_CURSO";"ANO";"PERIODO";"COD_ATIV_CURRIC";"NOME_ATIV_CURRIC";"CREDITOS";"MEDIA_FINAL";"DESCR_SITUACAO";"ID_CURSO_ALUNO";"TOTAL_CARGA_HORARIA";"FORMA_INGRESSO";"ANO_INGRESSO";"FORMA_EVASAO";"ANO_EVASAO";"SEXO"
"0b3ecac7fc7b2c4a0cd527ee406a66ca63e443cdb7bd1314fdbff88826627a3b979fa8692de8db69784a53eaca7c98203b6b3ed44561d7277c93b5a65a91258703147852f1f4c393f4fc9975ca5a78aa260be00920241e46c8ea8b9d408cea9ca2a067033b108d325378dcce9b5d0bd601ad459b300212fffef2f190a8662a54578c92bfa4a26b7a45e37d6b956f98ec9e5a36d0bab633baaff3a40b992a8756e984ee1c77e7bfd97a2a8c1c68839a5192ff3ee00f4c0c270445570d1157c4de27ac46281344906eab56419e47bd1a7a479f3c782f033e124cfc84d0c9cf00654f90171bbf269d38d5629a2bf491c6d9510f9184bf3fb21c9f2c528e21af4289";"BAEA";2009;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;9.25;"Aprovado com nota";1449;60;"Processo Seletivo - Vestibular";2008;"Formado";2013;"M"
"40b477e99d3236a8cd4b4e4d82242fed7d064a7a13a576d41f22e878bdbdb5328d31feb0d6d63d6a8345fbd450be2bb225aaf5b6d50f71b28da91fb3f65c20c0ded2318a3054306787c64137b4c22dd9f8fc649ca52b9f321b4144b7943cd4a55efc1c1dc5eea4e49b737da48b3f9025f694b5bf79b208c8db18d3be4e11b862fca996b141f9a24960498c5359298f74225c555e86a0cf3527a7dc491fe6cdfa33e7d4cabe4b9c56532e94977b87a8db50cd25fd354f3f506138e79f26afac1ed43a236cdf94bedf4e5c687e5f82d4a775c177331379bd7e1c918b5dc9a04b6e4c37e319d03f08bc9521703126beff7aa44cfd15f66fcaab77a28f4d7b51afd5";"BAEA";2011;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;1e+06;"Trancamento parcial";1666;60;"Processo Seletivo - Vestibular";2008;"Transferência";2016;"F"
"3bc8707e0a98902fe0216e6c38c0243273c952a6a52b4fcceb424fabd3e393704218e6e2e19cd6952440e212adcfaa7feb4f27b48ec5df3770f0cb742986ae03e244f7819853954a760203243ef982b5b63ba35242297627f2daa07807e38ad520e44113a13246784b8087a6e3ad4bcff37ef5648ef5fcbe5288aa23348cfd14911d129b68ebfb530286a1b6cb1264cabecd14ad21b2e40e875fe652ecc43b266026ac1396e2fd20176f5b84efc06d45b8980708fceeb658237af4f31763173332c6374367df56eed60aa1827c3f0216dc2358a6d140b171077322f3132cec7db842d0b11e4c3de8fa7229acfa02fd76db6f1980b9ebfeabc79cf0fc2c03c70b";"BAEA";2012;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;6.7;"Aprovado com nota";1666;60;"Processo Seletivo - Vestibular";2008;"Transferência";2016;"F"
"2e01b4045ea20611c3d7138d9da5f6778a4ca6f161ab4acacbfff65bf1f8fdaed9f96fbc6dcc10034ec401d1d171f4317c7cef95f89cb7eaba97d055f4ee986f94284d7db7b565e03015e120a88cf51b503ea14df10aba7eefb1b7b15bab2ef5ae6ff7392921655e94efdb5ad7598ff450125d6b7c79692a3ed081895c825759df8624e9afaf78c588f9748d4b0adc64620501c495f8bc0a56c696269e48d86e41535ed250dafe1184537ba7b62aaaa0770010d9bf5c3ac758af03fb26b51239519c913c257672da5fc7d5332d603bc26c6e33cbf6f8e6324f5476079a3cb82bb1f98e9e41030e0cedaee968a44ac4b361a3cef49ed863f5b05ed17ac5e6c345";"BAEA";2009;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;9.4;"Aprovado com nota";1756;60;"Processo Seletivo - Vestibular";2008;"Cancelamento";2013;"F"
"6540ffa73ad755229ac468b037367dc697cf5729bee3391a855e8b959ff091f89a2aa3f08e0525245d2b46d3ec3dfd56ef652816b7c1347c29bb456223d5096a01576828041b37a15807e4aef92fd9305538370c867fa738271b8c5a4a27be095a07a3f87f0ba703f6a5cf37a6920831f471716f3a85be1070e485c7becbcf694b0d68297cc6a42c983a7e6998af5de2fbf7a24e0688da481a032338bc670745745df08cb96d6726e6d642e6fd83f86bfd5ecf6f30a8b650cf53f83e064dcf0f524da415bb7ee089ffeca4fb8e22cff8dc0949a1c41febe59c3bab7b59ffc42fe9e65da6d414608d184b229221733d323e2ea740b67944d8d3fb6785a5ef8601";"BAEA";2009;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;9.5;"Aprovado com nota";1834;60;"Processo Seletivo - Vestibular";2008;"Transf. Interna Por Reopção de Curso";2012;"F"
"3d74f3bf925be4e98422f262bded55d004ec89f4ded6f4ee52c8c6efb18c58b9706915f428aeaa95ebd3aba13a9a157d018a7e5526f1a9812a358c9b177b72f6888cb7bd3daa88eced64a865d1c468eec62cf98a0b4430a784a48429a57d94eaf59c2f6fc2071faa3c16948faf9f2914d64a154bfc97813dfcf19af53f28d8139ef474b0d4ab03f5d7c43f7f04d7d241adb599d49658e5580d96b80d3e51adfe9c5eb2616de875d97ca9af19ddf7ca02eac2bed3af2ecc4a40aa2df38a59fde1358f8867c99211d776b2297e2c34eded6a2dfc8ed668903ed40b8945a1cc88c71f7e65b6bfafc8e51653e7d26864291771a4c766ebbeec00bcb9154ee46a52c1";"BAEA";2012;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;6.7;"Aprovado com nota";1848;60;"Processo Seletivo - Vestibular";2008;"Cancelamento";2014;"F"
"ec70e18201c941bf38e61dd2c27e99098a47f60d00bb716baa9efb85497195c18bfc74bbcb8519c141c4c84e94104a16d3e98559c73409c470d5f55839795294e6a2852ea22e38313f74e00e42bc5abd9350625c0773933b63840a3712f532fe0e5e188872db6b76c2e0682fce64391ac48c9884273dbdf56aa5ddb470ad3a5a25dc9ac8e99c7e48694d0318ddda980c8894bf988a78569ac3d849506c345230d004fed1f42cbd4ed059690b931ff30a223b637889c5c1c2068deb23815758f35667048aca4aa7e77a4394ab5143eec654254a526ff42f2ddb7472d793e3ca64325bbdc76fe39452a4bccf61d1fbac3c6a88bd1a111db77093ee1c2f1e145850";"BAEA";2009;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;8.5;"Aprovado com nota";1851;60;"Processo Seletivo - Vestibular";2008;"Formado";2018;"F"
"be62a5bc058e725aa06d59e638d75a953182c54fd1a70fe484ed31a10cad25a89358c74d170230422b277f20f91239d73af50609bf773539fd6fc7e99cad5e312bea19294f3e37f73835537192d6d2cbeb6223cbffa58566d83189cb2cce4aa6b407bd1ebdce47220358a7e2019960afb1c86793fc5b4b02a4132da4c2c8956e35ddf8830164700d1948da56b745bfd0f9862d896fc7b5cf089354dbce64117108c0b79042cedfd3e2604a567e184b33100281ebb839a013ecf56ae535937aa8f9721c5684f4fd1e22517d6bdf2e851708e19a0cbee77b80b23dc84cbb8309805a4d367532b193ea8672bf6959bd60b7d2ea926b6d3e394cfe20215e91bf49bc";"BAEA";2011;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;1e+06;"Trancamento parcial";1868;60;"Processo Seletivo - Vestibular";2008;"Abandono";2012;"F"
"ed1216ca11958f03bfa6a2472171ab2e4f6af55ff78d2253519dbcfc3be6dcbc2522b803915f5a41bba4a48660a9866f5f13502e98e3e40b27f62a832863caca61197abdceecc1283ee9fbcbd5ccfe95c5f267d562922e78fb6646da506ce1c0341609fb8ae84ce871e35d050f1478c4ac91d28a76158a73787f2f3fba2185c7a1e2adbd017926e61d72adc72102339df80915eb1f8215d2d2e7999059f89e7b4376c450315c4223005a68666691213925203b83cfddc8ec7ba74a8b29b7698c0ba8331958de510420db479eef293a9bd630fe0cf06f3149d19eb2488226b83541c737f0a9bea480b42e5bea369fa2b8ccc04dd3bee5ffaf9a6437643535b36d";"BAEA";2012;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;6.7;"Aprovado com nota";1868;60;"Processo Seletivo - Vestibular";2008;"Abandono";2012;"F"
"338836fcac070ce4796bfa8b69c36db5a49211d21cb26431f60b816639d5146c0d74bd8e46cfaf469730c5f5f7f8b17b99a858cf44e8bff5ef4bbec49b9722c2cf293478ef65e4c7ad27c6c77d8134351e3d3faa992109e681ae0d3468f1d2b2d5096f37498aef2d854db6efa72e1ad61c03fd5d1f4bd750a9bd742c0614119c17c1b902069b12c2d6664a15fb9d6e8681972f5245e85cbf52b1af8b060f7cc86b598f3dab550afbd26ee750b61a8db3c74af532a2e7ca15d63aaa782a34e9c14cdc7e49e0036e9687bde69aae7348dd3698823a5a9c3f5610d406fd4f3b853d94b81c5132a5c4ea743b7e66dcca532f2486420473cf1c682a070b90f32b532a";"BAEA";2010;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;9.2;"Aprovado com nota";1935;60;"Processo Seletivo - Vestibular";2008;"Formado";2014;"F"
"5755600ada10620e7904d27f43fd2e0c2a092d61bc582adbfd9d157be507774e0ed11cc23e7716070374d95137f5d08b4682ef66e9098ee9e6c67631ed971a501e4bbc10b91fec33fac474b40ca6934cbadbdc76470d421906fe3320c5bfb5be5226a728564c075565371cddfc869f4646ab10fdf7fef9e816e1a708f47fddc982daead062ab099d45d6e118eb576014b274d1aacf457c89ad2a286eda70eeccc2d2ecb64180c566a86de68afe6dddc2c048a4cdc134dc3732ecf3ab5b2d241971b53aff20e1cb8424fce019b7a9e57c99bfcbf87af9eb60dd3452557e317ff09ec3165e39a76efa50af5f68f983fedbe582f5b62b8f39ed2e693109425e72f8";"BAEA";2009;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;3;"Reprovado por Frequência";1942;60;"Processo Seletivo - Vestibular";2008;"Abandono";2012;"F"
"673ac42f150d62ebe98b5efe5ea7cabde98bcffe3fe8f937a23c8c66a1d8ea3ba30a681252e8813246016bb458fe7bcba3601f3a03f3ea8a07bdc6f7197f8dcb504344a036e4c85f009728ee0e4e7cb7c34d19708e213b587b07ff0e15f5c6accc5234c109f248af3e6509afa72327ee609066bd1a3e0165a5a66782cf3f2ec082d4abe0e488bc09e1bc7487523ba56081b3d6bdbb35f217a47687099ed52033504710defc61b4727a623b0f529e48154a31f35dfbd1e8440ecfc8da244346b1debe70e1feb05542d6cfeb120fff6070d481f0a89b5f474a10895bd838bff883bf7be6590ed2f126af03e97d35947dfac1ac2a7080b89a380904e5a0b8bc1e10";"BAEA";2011;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;0;"Reprovado por Frequência";1942;60;"Processo Seletivo - Vestibular";2008;"Abandono";2012;"F"
"bf5ac2ea9f585bf184eb428b8e949edb0de0b4cd2957b728a807c1dba9f4b2741d06c88f5d006ac5dbb0c190ff01c8ef36ba657a96981f749933397453ba604ea68d5d061b3270bf0ba8d5df651897945741528d1b4a37fc3b729bc3df6ee1ac4ceadc385b0f039d5e3bd641e125738c714e7ee5a54ad9e147beb3dff86af84c78d70a16245fc5281dfdf862ec2a6ed05e69d09e0692b8cbcfcd0866cd77232f9fe7c704de4a945675fc646d4a802bf3953d816f5cad795305333dc8f8160cb560a93891ec0111c4a140b7436648a07d21a35dbb542443a74c800a6182cdd4db789dfb316b73ae30dc6cba217ae9ecc4fa8c49aaa45fe1fd5239999d96f40185";"BAEA";2011;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;1e+06;"Trancamento parcial";1963;60;"Processo Seletivo - Vestibular";2008;"Abandono";2018;"F"
"b858f22c770166831e36c5d1f3be6139e3d5ccd9124634c19cb78bff8e4e28e186b7501ad5329677ef3d22516055f06a1ecc78ac550198b4eb3480e6eb11958ea419fef11b6e880aaca26e321e0f4cfee57dc44325cdbd55c15ce31d639dcc32f8af80769dea64a7db6d6bcbdecefba22c39b9e5b22c725f0a4a00d49a8f51396d5abad25850ae650e4c8cc0aa1067e924bfcd56359848619673276291802a537c1db5aa433671ed150edbc116b3d117cb6f534f351e5be7e2b41d7cd053d08e18ae1b62e3b970a7e5e062eecb3d13a0d9de94de34e811a28538da07c83de7dc273e700f7a452ba14113e1c54a1f823c24b5574282c5b7d2bba4ddc03299d06c";"BAEA";2012;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;6.5;"Aprovado com nota";1963;60;"Processo Seletivo - Vestibular";2008;"Abandono";2018;"F"
"cad64edaf8ef0049d709dd431a08e4c137c6cca72f17d563b63ed50b2907a73ae7a5fc89fd7c19bdfd48b5e4891aeb6b7ca286c57df8cde25d9c4f2802f60427a7d9a6ac6c53671f34980ae044aa47ff46d16e2417e886c8f04bf87b38ea017ef88eb69116875163505aec3f0a5db2fbefe43c0eed79b74fc1e4064b9967e8ef055e27c9165cfb77b51baa4fe856f9a428d443b9ad1cf828d2461ef8cccc4cc10dc0e2c8081b1f2cd080bcb35627bda03563213585531a261e0470a3a2064928982b78ea92e0a0c0aa4c716f0f986dc23178af0707ab61126ce577bb63a5fe6a96ed596854507950c9ae8f38dc5c12f9f2d31201849a720b289dcd009d5eaf2e";"BAEA";2009;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;10;"Aprovado com nota";1965;60;"Processo Seletivo - Vestibular";2008;"Formado";2012;"F"
"d5828a44f20151e53cee389848b367ba1c01946dc0e314544ac16273bb6105681b2f00e2ba65368abccdaa3f715406d1463d0a22470be72b85811eb82aa63317338fde71c07e382af35a8b214c048f65b17c5971f0024ca0285556333f687f50e1cf190953d548280f6d8aded25b5581392918838fce0d8b76b1506f9c2f4977ef052505e06eee07bd74ec68d73dcef808fbd45afb8f29ed5902c1d250bf63a3ded1f232cba8027baeb830f9b88abbb2a063aa217dc2156325c9bfda991759b1570eb247f939b66873af6fad4e8ab528c548386fc1e53fe491ed949e2b0615ac911996fc527170e8e21cbbfbb956b905bdb817b8c1d34e36f6841b9932c0df59";"BAEA";2009;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;8.5;"Aprovado com nota";1975;60;"Processo Seletivo - Vestibular";2008;"Formado";2014;"F"
"12be717f3eec267cd715cb5c4d7342dcd50e371fc3e960fd7de054546ca0e95065fb010fb2645d9c5fa3964d7c2bca52ce14b922997985da626a409afb1e1582041e27c88fe047ad5b36fbfcd4b21af2bd7444ec4719bec67d783802e93dc79a93e9e46a2b0e6a0c4d02407e72c9cbb3ebc8e5f4b048fb461eae4661aedb5681d47c8313cda3dfc92b9bc304048c475e173c7578d433dda8f4d59ce6468079db3114a23632b02d3a46cbd538b1f4cb7dc6f1ef96280938be2dcbd8f5c6f453c3eb5c14c146e1d73e9afab2c2412f1b6f6e220d1ab333b5197ee984fb1c43fcc1cc9e3add03d08a57e339bcb1a2036a53aa8f13f77500664cb5137968e89f346e";"BAEA";2014;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;6;"Aprovado com nota";1994;60;"Processo Seletivo - Vestibular";2008;"Formado";2014;"F"
"1797ffbfb0772c7e8d8b91c5cbb7d18927eda1ff6840e5df9d116abf4cd003950681750473370a92061706002d7de743189886aedce6548ddfc6ecdffb64f8e461d0e11dc74b96dbc776ecaad6ee2742c00c29d0975a5d29bd25c797f06f54dec08e93f46cd5fa86d6902fb41b333e0411294789b1b40d79298b4d695f90dfb5520bff9e1bcef45a8cc4cfaf0cfaabf7f03e8cc96b0d365f7d27b827b3295165667341950ef9c6124743491b37adc2db7ccfb33d7d3ef964dea9921fdcd4d14cb91e30414ff9a1344630071fdff9c7d036db829b562c1f2f48a789cfca2c98581227dbc2c7d3c3507cf4c90c0af491a8e92bf317436911b2b322ebe4c4e835a9";"BAEA";2013;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;6.5;"Aprovado com nota";2093;60;"Processo Seletivo - Vestibular";2008;"Formado";2014;"F"
"6f566b7d275a9b098b9f4062bd474490d88ba8301c31aa8a6306071278931266c30ec2ec2ba47d40d5d9a8ce05b1d4b11cab4cf51b54aa90fe20b606734ad33296609582befc899e4d4a7b092bcd013a969f6611b917b1e98433f13d05c520210f263907c2807b3f87db78b54fe16a010cd9f087a9b0cf3ddf92dbd2af0651734b626652e9dcdac06dda09a076eb5532d530606691556ed6d11e0218e88765c2c5af058b751d40cc5b1f3025f675bb53d35e2ddd36d939b3c4ea5a2c2a081562ace823112c4b4623714d1c3b70cf22d03779aa0bc11f9153c005ef7ff446a0408b5f99da880cb1ee31a1a656e3b441e20314b827e79c966ef38c7ae52c3b0891";"BAEA";2009;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;6.25;"Aprovado com nota";2161;60;"Transf. Interna Por Reopção de Curso";2008;"Abandono";2012;"F"
"13cc07bc4c2552f0d38786ab86e553909fb0130fbfe521e4b5e697fb1132d1c10ca6ddbc5f23dd25323c5b3060948f7f105d447833d152e04e68321ed9a9778575c71c5e97d76864c209dddc3e750aecc968c84b99a193d3972bd34e1c7ef4ee32b83effb8b331f6680d291777f6f2ca8ee1d9475694f562e4e6342d1db0a49c4a754c783a83967d80a01aa9fc99b257582c58b84f4c678b016e8e8c31e91ace7156ecb4106d408d28166bc2712dfa5ec35613e91677adb484129303d2d251d7c9c5c04de1bcfe229385334884a4f1bbc851ea1ae179304a05a778cf68ed52e8de1513a5f360e802d62285f8e21e5e7d0c7776c0517cc6fcb3f364aad108eeeb";"BAEA";2009;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;0;"Aproveitamento";202631;60;"Portador de Diploma";2008;"Abandono";2010;"F"
"e513574c4223a91e69b25dc17d68f82fac32d0c3b80e1e65a63d38e43ee44554c93248017c6cb8cdaf0c28c848f0c42ecac95df39b88fcf41c56c74d2430b2cc302b8517f7a02ad4e1fe86c0ebb8eda39c084c89ef2484fb7522f8413c6cd43eddf819b591a954b6bba5862a71c73778b166c4336cb3d914035fc4245709d38c5fbe1a63ca14dd3150de569615f044149f83636d87f9f8a2fc8fa6edc0a8c76f403c63ac6b1e9ebf0d824f8ad59dd5088df23b0b94545285f61df43cf3dfc5c1fb2ff5d28171f6f481051b06586d51b10b67ca6d20aacec334ec75354b04d306539e456a4cef7ddaeca858181d2d4a3ac3b6296a8b4dc41467ec39bc246a28e8";"BAEA";2009;"1. Semestre";"10803";"DESENHO TECNICO II";4;1e+06;"Dispensado sem nota";202631;68;"Portador de Diploma";2008;"Abandono";2010;"F"
"216d27ed35b89a9cbd42854eee6f8b898bf0afb78175ea433007c914c2ed39affaeae21e7ce2a95e8c27b82d02eb44dd93e320597f6bb9a0b4d5d61e5894e6042d3f2961d83b5397f33ac3b8317c0ddcf3023bbd463da6a5eb6187f0795fe6c237463914aba63741da6055da53762a5bf97c5b3d0daa3d740b32f8eccdc953e526a8c4f8153c3a58d5ba2d7093ff873ebf3fa1540c69d43c172cd37654afe0ad6ac22d0a3fbf0a7e92059fde8e02419421008ac6fca9f868e9f9fc8930d8162e791e11194572bc84982ec199639d820dafe1e63a699a38f14d5b1cedfe6b3e5c7461ce5347851743d5f0493e561a23e96ade47f98de40cb195427b1b3ab2368a";"BAEA";2009;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;1e+06;"Dispensado sem nota";203980;60;"Processo Seletivo - Vestibular";2009;"Formado";2011;"F"
"9d2d14297d03b493e27d2477345361de19fd1d7bd7708bd4b2019834691f67367742c739ca62d95a35b7007c00aa4634f284aa9b40e88998537692c602289cbc670573c1df696be5a43b3d8f029455da93f211da587f78a95df6d3da02b3047926f458663c7516c6e751d834828c4c3971655eeb4b935b9c3304de893b55615537b23924de3b00789f05612c3c43a7990b9f7a17ff04145cac6a62d14884cef9dfcf31d913137bcb8e40b4c4f32f8e4967c0f17200ba06032b2feb99f9843aa45dafb7140bdb4c403ea4c52790d4e11cc3b2dac1851b6fdadc3af867753a86c199f7ef0fc75ed5dfed4eb482aed1af71fe932aaf3d7ae101ddf5228b9d0199c5";"BAEA";2012;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;8.4;"Aprovado com nota";203982;60;"Processo Seletivo - Vestibular";2009;"Formado";2013;"F"
"15c5077ed9a9d086efcd3f239fcfa7e6e15b964d9c6f541169679428704a506da1c3f0bb00a0afa78d430b1d640f10db56112f9274161f40997917e3271d1731d52baea8148e67bf9a568d32a4834c7e9035699dce0096c39da0e9c21b5f28dba7fe672f3cba1c9f4faf1529fda40f5ed8f0d4b8277ffc64f5ec5cc25b957072a1791a77875ff9a1048bb0f3328b70b7af478b355c3fbf8ef69bb1ede796bc5207c057fddfe5d4956e558a718e4b8436099c12c5b540db9f009f10ccac89c0a26fd6c539a75e3adf4ac0ee7b8d55683891364ecf5b579c4ad230a2eba12378d4954de5343a5f9555073a21f9d60f03c0c01051dc38af4ad42ddca346ed816501";"BAEA";2016;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;6.1;"Aprovado com nota";203992;60;"Processo Seletivo - Vestibular";2009;"Formado";2017;"F"
"02222995b123148a952ba946a321cc4e0e4c4dee5362b6b249b21018db55efe2dde2d64e90f9f65f456edea91c4182aa9e67883dfe193c6dcc0ea34af7582897fc5dad2a5c13fbc8373e62a72883155ccdbdb1bd8ba8947925dc33592681ad549a6e2800105909eec4121ac42474debea8cf658040c77063cb47ad448ec7bb89b93fcbea1ed7910384a31209e27ddd0be11ed79276fed03b14fa4f649595985d96be34f17ce9ea8893631e1bdd943f7087f397f0470a8f2ab017fe61212826aba8e55d0d19a4377094de463edadc2369600c1e081a1c54278148156dbb6b6e41a4a1b48537a7ba667c208b8c645fe8e3be6574006f6e707f9b988daa5e16b104";"BAEA";2012;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;0;"Reprovado por Frequência";204000;60;"Processo Seletivo - Vestibular";2009;"Abandono";2018;"F"
"9312e475848233a5b6366f3612fe2ea0d081e19bb1044ffb6e9698313b6ce6aee974b2d1e31a916a96d63c94f13db55805c8d7e7880ee8c7832424dff6dadc707cdacf897b6db8923f5dab767583c67f68989750b701bd26ddef29a41d500732354a51999844b4893dcd9747d73208382b58814ea72206093c7e62f54f4e8a358c3aac4c5c682b06520c59127c6a40bb515372fab25e38ef8de6a181104286eb198c0b469b5a226f2d7044bda27ba2ffb44223bbca4ae44c924fe128711a21ebd12a0aa56def2a4a277e7e89f361aaf1ce8d07c68820cf11a880b5fe140ef9227ddaf6a2fab93816ebdb4a38a7fedbfc46bbce05ff990674a0aa5357bd7a1c3e";"BAEA";2015;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;1e+06;"Trancamento parcial";204000;60;"Processo Seletivo - Vestibular";2009;"Abandono";2018;"F"
"5c8fe57818dedf2796cb0eb7f87fa56d54eb75d2c405402e17e1bde0dae4f2709c2b07b556ee7cd849843696942782ba933ddbe057e99fa7656b646ccc56eeaddb38c02e55991dec8f9319edb6bc1661329cfb07a6654605230978460caa0cf44bfd80e1c4a6e2d6d988b2a4cf7432a6994ce25e73d0811f4f42ff62574ad13320abee6aab031095d1c01fbced74ab6aa0644f3b7d967c9e49b235d17f5364611965b070be6b635cef87b9c60070a7464f6defbdad71c4b00bdb7d604d7600c007eccbb3713b85b41818cd1bdb955dc2bad4c22fb76c65a3c8f1fc7320fdc8a59f1e6f9bf7455a7a0a3f06fa31c90625fde1126f364d087333c079e6c246ab39";"BAEA";2015;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;1e+06;"Trancamento parcial";204000;60;"Processo Seletivo - Vestibular";2009;"Abandono";2018;"F"
"6066699aacf98522c6576004836ba2e39aec14bb91741d3b6949319b765fd97605a085d5bd1c29d02b942043fcc42adcc49d8c221f815ac9b6be1626ff85f8006bf5a7101571d02321736371c49046c357150ff62091a0afff307034d0866e59750f91c9a3fb15edbf7d7677d3b217882fd557c39070bc2bf2730119ee5e17fe71103c8af5fdbe6ea5afc212642a4801c3377413710b6ad532c213883faff16b6bd65cf5ac557f306aa9e6e0ce119d69706f641bce72e7b41d8edbd33956f46a69d3d08c08038045c33f74bacc2a9d0291a0a68d704309c458369af3fff0d81311c758d2e09da42bdfc8c94c518a7053324362a70e5a22d5b9d7e658bdb7676b";"BAEA";2016;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;3.29;"Reprovado com nota";204000;60;"Processo Seletivo - Vestibular";2009;"Abandono";2018;"F"
"5b818dc169137ab6f55ba1e7b507c395e797881c78ad06883f6dba96fe8248c6729a8630890879cf8ac43dbd53200d74c2f4abadc9e1a917b500a4e43616dfb79542571911dc0f074a81823d5de0988f1aaec05c08fc33f724f25897472aa2c1b6ddc113e7f9e3196298c15bb76cc6466562b082850f1c80d49c82d4fdae9079e21102900290bf53f2e6c37e11d2393617e9812291601e1d8f80ee2d259c88702eabec4a0c53310d8f0f3a1546cd2c74e581beaf390bbfe39ce136656c9643d02457dcf84c7b40a05d90e5fbfeb80649b42cb36935a449550ddc5af6d2374e1f7c1cb6e1f2da9f3094b9eb7d9b2e3f4d0cb4bdf8afcb464b747de4d8180d2497";"BAEA";2016;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;6.03;"Aprovado com nota";204000;60;"Processo Seletivo - Vestibular";2009;"Abandono";2018;"F"
"0b915511a223e41467fe1c8175f0aef6206fa98c3a41556f683cb40bcd153f6f47f90faab6686143047b67bb214fcef041dfa84a07b276bad055491426d3f70b577e5aba86f3db23e58cebff111a2240a78911dc590c76653b753d856588d50ff294853ee04f55ab0a7728266adf7f4fc72853460854906d2917dfa843cca1866e01b9e6c4927750e299523dc28d34d13957d57620cce9e90c9692ecd0a68287912af85c6d266349a5b57e8a05df2541fa96bcefba68994810562f02efbd0915e6cab8ea50c8e6460a0126c35040b6d8c52ac2a5f9730714d220c2149ad43feb5362d95a523df852c5ee5d4700cf052c42b61f1d0dc3a69db8ff57b19017a90f";"BAEA";2014;"1. Semestre";"BA010803";"DESENHO TECNICO II";4;2.11;"Reprovado com nota";204001;60;"Processo Seletivo - Vestibular";2009;"Formado";2015;"F"
"2edd91e92cd08e3ac54aeba1c41c13d4aaf047d0d8425c19331545fd996a7b352cb8a099c8afbf995d862cabb903f063339ced6ef19431f5d4edc72b1170cdb53873e097822c7d703ba8daf4473fc7e621abf6ada8ae57ba90a1e5a46762c13205da71573b96fcbdd97f388b87b6d61fe2f4d97028eb4d4ed418d503f7384dcb2943f77ad21515b9cca19313dc5d5e650e1040c42e24fa440a0b93d7f5ba57949edcf91d9c60511402eee0db51fed81535485e39fe3dbd93eb77fe115c217ff1ad6f788f8a2c944519f983027f7491b8d39b459f65e1372beda5da8fe5083b0dba30498aa2862a673261c65261831ea730eef8de6c91fcb53e1669902c1dc41e";"BAEA";2014;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;3.75;"Reprovado com nota";204001;60;"Processo Seletivo - Vestibular";2009;"Formado";2015;"F"
"25bb469076ac164bebc268f4f92938b2e7120d4bc78574f4f3693697b273390bd4504bc558ea1b7e0a49ef2b2107b4e4db8ae508d219144dd50f65c0746bace2c92bf1fbc4d89b30d18b8f4738610e012af51bd86a1efe5b43e3c41a7eac0a17d3903c6c1fb13ff8abc5c24531d22db8c8a05cd021726b624e87d599d2bc61bbe63de91dba67ce693b2f79df5e0323601dec20d49ac3a85c0733f246502a22b092ecee2a598e2a4442247d8380734a3aeff9181795744b5b872579b631ce60f90f9d8b008da9b345fa5fdf4bf4b75dff39313f32fd645384101c0b523e6af37fd8fb4a177ea289a2a671ad1d262fded550bc1aadf3bb477e67c7e97cbfd8d580";"BAEA";2015;"2. Semestre";"BA010803";"DESENHO TECNICO II";4;7.5;"Aprovado com nota";204001;60;"Processo Seletivo - Vestibular";2009;"Formado";2015;"F"
